073548924_Contig_3252_Len450_OG5_179176	Am_di_Acas_Contig10810length639_OG5_179176	36.8	114	63	2	37	143	9	120	4.2e-16	83.2

015188235_Contig_3907_Len261_OG5_127603	Ba_cy_syne_NP897710_OG5_127603	68.2	85	27	0	1	85	1	85	2.4e-26	117.1

073550300_Contig_1111_Len1188_OG5_137878	Sr_ch_Vbra_Contig2727length2784_OG5_137878	33.3	460	221	13	7	390	77	526	3.5e-56	218.4

073548999_Contig_2664_Len636_OG5_133769	Za_cr_cmaq_YP001540315_OG5_133769	30.9	207	139	3	2	204	4	210	3.1e-25	114.0

073550799_Contig_1836_Len897_OG5_133665	Za_cr_ssol_NP342106_OG5_133665	27.9	272	171	9	11	263	5	270	7e-17	87.4

073548095_Contig_2122_Len798_OG5_134492	Ba_pg_cbur_NP819048_OG5_134492	29.8	242	161	4	1	239	1	236	3.5e-28	124.8

073549705_Contig_810_Len1371_OG5_132291	Ba_cy_syne_NP897629_OG5_132291	58.8	464	178	4	3	455	3	464	5.1e-147	520.4

073548311_Contig_2258_Len756_OG5_130857	Ba_de_drad_NP294758_OG5_130857	39.7	229	137	1	20	247	17	245	2.8e-43	174.9

073550323_Contig_3612_Len348_OG5_127463	Ba_fb_bant_YP021824_OG5_127463	33.9	115	76	0	1	115	1	115	1e-16	85.5

073550588_Contig_1513_Len1014_OG5_131638	Ba_aq_aaeo_NP213935_OG5_131638	30.1	345	216	9	7	330	3	343	5.7e-44	177.6

073548377_Contig_1588_Len987_OG5_135844	Ba_pd_wsuc_NP907743_OG5_135844	33.9	186	112	4	148	324	117	300	4.5e-20	98.2

073551307_Contig_815_Len1365_OG5_132745	Ba_ch_deth_YP180878_OG5_132745	41.4	452	255	7	3	446	6	455	3.8e-91	334.7

073550772_Contig_3002_Len522_OG5_127379	Ba_pd_gsul_NP952577_OG5_127379	50.6	172	82	2	2	173	3	171	7.3e-43	172.9

073547937_Contig_805_Len1371_OG5_127532	Ba_cd_cpne_NP224519_OG5_127532	57.4	310	128	3	7	314	4	311	2.5e-98	358.6

073548772_Contig_1800_Len912_OG5_129537	Ba_pd_gsul_NP953010_OG5_129537	38.0	179	89	5	7	183	3	161	1.4e-25	116.3

073548783_Contig_2968_Len537_OG5_128842	Ba_ch_deth_YP181650_OG5_128842	33.1	133	74	4	45	168	20	146	1.8e-12	72.0

073549010_Contig_594_Len1539_OG5_132638	Am_di_Acas_Contig2138length2196_OG5_132638	40.8	507	260	16	13	489	57	553	3.5e-104	378.3

073547880_Contig_663_Len1473_OG5_139226	EE_ha_Ehux_005757067Contig28717Len513_OG5_139226	44.2	163	85	2	198	354	1	163	1.2e-29	130.6

073549707_Contig_2971_Len537_OG5_128237	Ba_pb_rsol_NP519520_OG5_128237	37.2	156	98	0	4	159	2	157	6.5e-26	116.7

073548155_Contig_371_Len1815_OG5_138303	Ba_de_drad_NP295774_OG5_138303	25.6	617	378	16	4	597	46	604	1.4e-40	167.2

073549439_Contig_1174_Len1164_OG5_152385	Ba_ac_mtub_NP215964_OG5_152385	42.8	374	199	6	5	376	3	363	4e-81	301.2

073548353_Contig_1711_Len945_OG5_140405	EE_cr_Gthe_005827760Contig10306Len1026_OG5_140405	46.3	328	153	8	3	309	6	331	4.1e-79	294.3

073547624_Contig_2638_Len639_OG5_132952	Pl_gr_ppat_egw1.19.229.1_OG5_132952	35.6	188	121	0	15	202	20	207	1.9e-29	128.6

073547781_Contig_885_Len1323_OG5_126609	Op_fu_mgri_XP001521952_OG5_126609	26.1	360	217	9	104	432	153	494	2e-23	109.8

073549081_Contig_626_Len1515_OG5_172393	Ba_cy_syne_NP896769_OG5_172393	59.6	280	108	3	18	295	23	299	5.6e-99	360.9

073548322_Contig_1777_Len921_OG5_136087	Za_ea_aful_NP069722_OG5_136087	40.3	295	171	4	14	305	9	301	3.9e-61	233.8

073550423_Contig_2523_Len672_OG5_140297	Op_me_tadh_egw1.2.575.1_OG5_140297	36.5	208	127	3	2	204	1	208	4.2e-35	147.5

073548765_Contig_725_Len1425_OG5_127086	Ba_ac_mlep_YP002503337_OG5_127086	58.4	476	193	4	4	474	3	478	1.7e-161	568.5

073549000_Contig_867_Len1341_OG5_132024	Ba_cy_syne_NP896625_OG5_132024	43.6	450	243	6	1	441	1	448	2.4e-98	358.6

073549030_Contig_2311_Len741_OG5_130369	Ba_cy_syne_NP896567_OG5_130369	42.1	233	131	2	9	240	7	236	1.3e-45	182.6

073551648_Contig_1571_Len993_OG5_130715	Ba_bc_ctep_NP661174_OG5_130715	47.5	303	154	4	28	330	2	299	1.4e-72	271.9

073551022_Contig_913_Len1311_OG5_131759	Ba_pd_gsul_NP951952_OG5_131759	28.5	446	274	17	6	420	2	433	2.1e-33	142.9

073550212_Contig_1495_Len1020_OG5_126568	Ba_ac_mtub_NP217452_OG5_126568	37.8	312	189	3	4	313	7	315	2.2e-54	212.2

073549127_Contig_1998_Len846_OG5_129182	Op_me_isca_EEC18749_OG5_129182	58.0	281	110	5	4	279	3	280	1.2e-90	332.4

073550709_Contig_936_Len1293_OG5_153445	Ba_cy_syne_NP896256_OG5_153445	33.8	385	221	10	46	426	5	359	2.8e-43	175.6

073549744_Contig_1502_Len1020_OG5_129537	Ba_pd_gsul_NP953011_OG5_129537	29.7	212	119	7	1	193	1	201	8.8e-16	84.0

073548842_Contig_1749_Len930_OG5_128582	Ba_th_tmar_NP229454_OG5_128582	22.8	250	173	6	58	299	171	408	1.9e-12	72.8

073548804_Contig_3200_Len465_OG5_131760	Ba_pb_rsol_NP519048_OG5_131760	33.8	148	95	2	1	145	11	158	3.3e-18	90.9

073547555_Contig_2757_Len597_OG5_132830	Ba_de_drad_NP285454_OG5_132830	54.2	192	84	2	10	197	2	193	4.3e-50	197.2

073547891_Contig_831_Len1359_OG5_156730	Ba_pa_atum_NP356729_OG5_156730	46.1	445	206	10	8	451	10	421	2.5e-111	401.7

073547787_Contig_3626_Len345_OG5_128377	Am_my_ddis_tmem14Am_OG5_128377	37.5	96	57	1	10	102	7	102	4.8e-11	66.6

073548658_Contig_3437_Len399_OG5_127445	Ba_fb_lmon_NP465067_OG5_127445	49.5	101	50	1	3	103	2	101	3.9e-20	97.1

073551425_Contig_3466_Len390_OG5_127043	Ba_cy_syne_NP897638_OG5_127043	50.4	131	62	3	1	129	1	130	5.7e-32	136.3

073548255_Contig_1689_Len951_OG5_127948	Ba_cy_syne_NP897706_OG5_127948	58.4	303	117	2	23	316	9	311	3.1e-92	337.8

015187325_Contig_1379_Len1068_OG5_130095	Ba_cy_syne_NP898153_OG5_130095	83.2	340	57	0	4	343	13	352	4.8e-158	556.6

073547963_Contig_1438_Len1047_OG5_129537	Ba_pd_gsul_NP953011_OG5_129537	31.5	216	115	7	1	198	1	201	1.7e-19	96.3

073549575_Contig_825_Len1362_OG5_126807	Ba_cy_syne_NP897733_OG5_126807	73.0	440	115	1	8	443	12	451	1e-184	645.6

073551531_Contig_3716_Len318_OG5_136143	Sr_st_tpse_thaps1uakg.chr1000325_OG5_136143	45.7	105	50	3	1	98	48	152	4.6e-19	93.2

