Ba_cy_Prsp_XX_044451481_Contig_659_Len1554_OG5_126729	Za_ea_aful_NP069680_OG5_126729	34.7	510	304	9	11	516	10	494	2.2e-74	279.3
Ba_cy_Prsp_XX_044449953_Contig_3493_Len582_OG5_127254	Ba_pg_ecol_AP000765_OG5_127254	37.6	186	115	1	3	188	2	186	9.7e-28	122.9
Ba_cy_Prsp_XX_044448669_Contig_386_Len1917_OG5_126669	Ba_pd_gsul_NP954237_OG5_126669	32.3	260	171	4	375	632	136	392	5.7e-32	138.7
Ba_cy_Prsp_XX_017313245_Contig_2456_Len849_OG5_134506	Ba_pg_vcho_NP231042_OG5_134506	36.3	215	132	3	68	281	65	275	2.8e-31	135.2
Ba_cy_Prsp_XX_044447243_Contig_1473_Len1140_OG5_136906	EE_ha_Ehux_005765917Contig3274Len2034_OG5_136906	30.7	381	204	16	6	333	30	403	2.4e-30	132.5
Ba_cy_Prsp_XX_082068446_Contig_102_Len2832_OG5_135714	Ba_pb_bmal_YP104975_OG5_135714	42.1	435	242	4	513	943	155	583	8.3e-88	324.7
Ba_cy_Prsp_XX_017309260_Contig_4135_Len435_OG5_135716	Ba_pg_ftul_YP170379_OG5_135716	53.2	141	66	0	1	141	7	147	1.3e-35	148.7
Ba_cy_Prsp_XX_044451431_Contig_1018_Len1323_OG5_140162	Ba_pa_atum_NP355847_OG5_140162	31.1	383	256	6	47	425	10	388	6.5e-43	174.5
Ba_cy_Prsp_XX_072046679_Contig_47_Len3411_OG5_132143	Ba_ac_mtub_NP216063_OG5_132143	25.7	901	613	22	230	1088	213	1099	1.7e-74	280.8
Ba_cy_Prsp_XX_017313205_Contig_2020_Len963_OG5_126816	Ba_cy_syne_NP896633_OG5_126816	60.6	312	117	2	1	306	1	312	1.4e-108	392.1
Ba_cy_Prsp_XX_072047358_Contig_1880_Len999_OG5_127486	Ba_pa_atum_NP354180_OG5_127486	54.3	322	146	1	10	331	16	336	1.5e-97	355.5
Ba_cy_Prsp_XX_017312213_Contig_1084_Len1293_OG5_126837	Ba_pl_rbal_NP865257_OG5_126837	29.0	390	245	10	69	430	76	461	2.6e-36	152.5
Ba_cy_Prsp_XX_044452909_Contig_2239_Len903_OG5_128726	Ba_cy_syne_NP897565_OG5_128726	52.2	295	140	1	2	295	13	307	9.4e-84	308.9
Ba_cy_Prsp_XX_017311948_Contig_3313_Len627_OG5_129042	Za_cr_cmaq_YP001540797_OG5_129042	42.4	158	85	3	51	203	4	160	5.3e-27	120.6
Ba_cy_Prsp_XX_044449974_Contig_877_Len1398_OG5_130204	Ba_pd_gsul_NP952488_OG5_130204	33.9	245	135	4	219	446	15	249	4.9e-33	141.7
Ba_cy_Prsp_XX_017309239_Contig_5156_Len228_OG5_129681	Za_ko_ckor_YP001736902_OG5_129681	50.7	71	34	1	1	71	1	70	5.5e-11	65.9
Ba_cy_Prsp_XX_044450745_Contig_39_Len3690_OG5_127440	Ba_cy_syne_NP896436_OG5_127440	41.7	1097	603	13	145	1220	114	1194	1e-223	776.5
Ba_cy_Prsp_XX_044452173_Contig_1891_Len999_OG5_140202	Ba_pa_atum_NP396157_OG5_140202	25.4	299	183	10	21	298	23	302	4.9e-17	87.4
Ba_cy_Prsp_XX_072046719_Contig_2100_Len942_OG5_127532	Ba_de_drad_NP295705_OG5_127532	44.7	318	166	6	1	313	11	323	3.1e-71	268.1
Ba_cy_Prsp_XX_017312653_Contig_3505_Len579_OG5_129976	Ba_bc_ctep_NP662919_OG5_129976	45.3	117	60	2	1	113	16	132	2.1e-22	105.1
Ba_cy_Prsp_XX_044449935_Contig_2382_Len872_OG5_131255	Ba_ac_mtub_NP215659_OG5_131255	50.0	298	138	3	1	290	1	295	2.7e-77	288.1
Ba_cy_Prsp_XX_052508300_Contig_1831_Len1014_OG5_162781	Ba_pb_bmal_YP103048_OG5_162781	30.8	198	135	2	62	258	51	247	3.9e-16	85.1
