041226646_Contig_1144_Len1266_OG5_130368	Ba_de_drad_NP051569_OG5_130368	29.9	318	204	7	103	413	132	437	9.2e-31	134.0

015201374_Contig_416_Len1911_OG5_129068	Ba_cy_syne_NP897385_OG5_129068	69.8	626	188	1	1	626	1	625	1.8e-262	903.7

015201331_Contig_1617_Len1047_OG5_131037	Pl_gr_ppat_estExtfgenesh1pg.C180065_OG5_131037	35.9	357	183	5	13	333	162	508	4.5e-61	233.8

015204897_Contig_3021_Len570_OG5_130948	Ba_cy_syne_NP898430_OG5_130948	58.3	175	73	0	1	175	1	175	3.8e-54	209.9

015205637_Contig_1413_Len1131_OG5_165291	Pl_gr_otau_gw1.18.00.102.1_OG5_165291	27.0	263	186	3	32	291	5	264	5.1e-28	124.8

015205190_Contig_152_Len2685_OG5_127285	Op_me_bmaa_14963.m01791_OG5_127285	32.1	445	271	18	300	728	3	432	1.5e-46	187.6

015204760_Contig_346_Len2037_OG5_131519	Pl_rh_cmer_CML058C_OG5_131519	36.9	686	368	15	15	678	67	709	1.2e-117	423.3

015204802_Contig_547_Len1716_OG5_134229	Ba_ch_deth_YP181073_OG5_134229	47.6	441	219	5	124	559	93	526	3.9e-109	394.8

015203843_Contig_1705_Len1008_OG5_133114	Ba_ch_deth_YP182119_OG5_133114	33.4	347	195	9	1	328	1	330	1e-43	176.8

015203189_Contig_247_Len2286_OG5_128389	Ba_cy_syne_NP898413_OG5_128389	56.4	786	302	11	1	758	1	773	5.3e-248	855.9

015180016_Contig_1941_Len921_OG5_133762	Ba_pb_bmal_YP104893_OG5_133762	42.9	310	153	10	13	303	6	310	6.3e-58	223.8

015205375_Contig_3319_Len483_OG5_127020	Za_eh_halo_NP281066_OG5_127020	33.1	142	77	2	1	142	1	124	7.1e-16	83.2

015202959_Contig_120_Len2982_OG5_127218	Ba_cy_syne_NP896795_OG5_127218	51.5	999	443	11	17	993	3	981	1.2e-267	922.2

015203297_Contig_2128_Len864_OG5_126641	Pl_gr_micr_ACO55558_OG5_126641	66.8	277	92	0	1	277	1	277	1.1e-108	391.7

015201879_Contig_1013_Len1326_OG5_135177	EE_cr_Gthe_005825138Contig9398Len1098_OG5_135177	37.7	379	198	17	12	370	5	365	1.8e-61	236.1

015203810_Contig_3572_Len423_OG5_164651	EE_ha_Ehux_005763956Contig23095Len690_OG5_164651	40.5	131	62	3	26	140	76	206	2.4e-13	73.9

015202857_Contig_1341_Len1164_OG5_133983	Ba_pg_ecol_AP002262_OG5_133983	39.1	384	206	8	3	382	5	364	1.8e-65	249.2

015202779_Contig_3433_Len453_OG5_144909	Pl_gr_ppat_egw1.212.55.1_OG5_144909	37.9	103	56	3	50	150	26	122	4e-13	73.9

015205009_Contig_4008_Len327_OG5_126613	Ba_aq_aaeo_NP214315_OG5_126613	57.3	96	41	0	6	101	7	102	6.3e-30	128.6

015204111_Contig_1717_Len1005_OG5_130830	Am_di_Acas_Contig6645length1128_OG5_130830	43.2	322	141	9	27	315	1	313	3.5e-65	248.1

015204670_Contig_34_Len4254_OG5_131310	Sr_ci_Scer_OMJ65348Contig16170Len969_OG5_131310	58.6	261	102	6	1018	1272	62	322	3.1e-75	283.5

015201341_Contig_1630_Len1041_OG5_127264	Ba_cy_syne_NP897886_OG5_127264	31.8	337	173	11	1	321	6	301	4.4e-39	161.4

015202464_Contig_929_Len1383_OG5_137877	Ba_cy_syne_NP896305_OG5_137877	52.8	430	192	4	30	459	3	421	3.6e-121	434.5

015203283_Contig_3478_Len444_OG5_127198	Ba_cy_syne_NP898175_OG5_127198	64.9	148	51	1	1	147	4	151	3.2e-47	187.2

015204985_Contig_1033_Len1317_OG5_153157	Ba_cy_syne_NP897375_OG5_153157	38.7	424	242	7	21	438	5	416	3.5e-78	291.6

015201844_Contig_176_Len2583_OG5_129568	Ba_cy_syne_NP896103_OG5_129568	61.2	521	192	1	8	528	1	511	1.5e-184	646.0

015202345_Contig_132_Len2904_OG5_129495	Ba_bc_ctep_NP661732_OG5_129495	36.4	755	455	12	6	743	27	773	2.1e-131	469.5

015203433_Contig_930_Len1383_OG5_127094	Ba_fc_cbot_YP001786490.1_OG5_127094	57.5	456	194	0	4	459	1	456	1.3e-155	548.9

015204622_Contig_2416_Len765_OG5_128026	Ba_fc_cper_YP696634_OG5_128026	41.9	248	135	5	1	246	1	241	6.3e-51	200.3

015202142_Contig_2632_Len693_OG5_136506	Ba_pa_atum_NP355594_OG5_136506	48.0	223	114	2	3	224	14	235	7e-57	219.9

015205074_Contig_3677_Len399_OG5_127928	Ba_de_drad_NP295281_OG5_127928	37.8	119	68	3	3	118	8	123	1.3e-15	82.0

041226712_Contig_2199_Len837_OG5_132141	Ba_pb_bpse_YP336737.1_OG5_132141	36.8	250	155	2	24	272	14	261	3.1e-43	174.9

015203756_Contig_117_Len3036_OG5_141585	Pl_gr_rcom_28592.m000278_OG5_141585	30.3	307	178	12	237	516	239	536	7.5e-23	109.0

015201320_Contig_194_Len2481_OG5_126636	Ba_ch_deth_YP182121_OG5_126636	51.8	809	377	6	3	806	4	804	1.7e-238	825.1

015204073_Contig_950_Len1368_OG5_127004	Sr_ci_Scer_OMJ96361Contig9915Len1362_OG5_127004	36.9	450	279	3	5	454	7	451	7.5e-79	293.9

015202788_Contig_2033_Len891_OG5_127106	Ba_aq_aaeo_NP214112_OG5_127106	32.9	295	188	3	3	295	5	291	2.1e-43	174.9

015203381_Contig_1002_Len1335_OG5_181189	Pl_rh_cmer_CMM016C_OG5_181189	40.7	440	228	8	5	428	113	535	9.2e-82	303.5

015202698_Contig_1186_Len1242_OG5_131651	Ba_pl_rbal_NP868879_OG5_131651	27.0	393	254	13	37	412	80	456	7.2e-28	124.4

041226116_Contig_1308_Len1182_OG5_176519	Ba_cy_syne_NP_896718_OG5_176519	50.8	354	171	1	4	357	8	358	2.6e-104	378.3

015204496_Contig_982_Len1344_OG5_131267	Op_me_tadh_fgeneshTA2pg.Cscaffold16000044_OG5_131267	44.0	423	228	4	11	428	6	424	2.2e-97	354.8

015201845_Contig_1171_Len1251_OG5_168195	Ba_ac_mtub_NP216267_OG5_168195	43.9	417	226	3	4	414	18	432	1.1e-87	323.2

015203974_Contig_2616_Len699_OG5_126908	Ba_ch_deth_YP181512_OG5_126908	45.4	194	96	3	36	225	23	210	1.5e-35	149.1

015204026_Contig_496_Len1779_OG5_133524	Ba_sp_tpal_NP218941_OG5_133524	31.1	560	359	14	26	565	18	570	7.7e-71	267.7

015204869_Contig_2907_Len603_OG5_126942	Op_fu_gzea_FGST02293_OG5_126942	43.8	208	108	4	2	200	9	216	7.6e-44	176.4

015204411_Contig_1437_Len1119_OG5_128714	Ba_cy_syne_NP898363_OG5_128714	75.0	372	92	1	1	372	2	372	3.7e-161	567.0

015204776_Contig_2600_Len705_OG5_149634	Pl_gr_ppat_egw1.169.77.1_OG5_149634	50.0	224	107	2	13	231	76	299	2.8e-58	224.6

015202319_Contig_2187_Len840_OG5_132885	Ba_cy_syne_NP898560_OG5_132885	36.7	278	170	4	1	277	1	273	2.2e-50	198.0

015203298_Contig_4115_Len303_OG5_126659	Ba_fb_lmon_NP466153_OG5_126659	40.7	91	53	1	8	97	2	92	6.4e-15	79.3

015201818_Contig_1256_Len1203_OG5_133140	Ba_cy_syne_NP897416_OG5_133140	32.2	395	240	11	15	393	11	393	4.7e-48	191.4

015203272_Contig_3612_Len414_OG5_127478	Ba_pb_bmal_YP103901_OG5_127478	47.2	125	65	1	13	137	7	130	5e-26	116.7

015205222_Contig_2878_Len609_OG5_134572	Ba_pl_rbal_NP869992_OG5_134572	35.7	154	92	3	36	182	17	170	3.5e-20	97.8

015203709_Contig_2077_Len879_OG5_127348	Ba_cy_syne_NP898221_OG5_127348	67.5	289	93	1	2	289	1	289	3.9e-113	407.1

015204461_Contig_231_Len2346_OG5_135714	Ba_pa_atum_NP354369_OG5_135714	34.4	506	302	8	299	780	352	851	8.2e-73	274.6

015204893_Contig_729_Len1539_OG5_155485	Op_me_tadh_gw1.6.1094.1_OG5_155485	28.6	269	157	13	6	260	2	249	6.8e-20	98.2

015205472_Contig_2653_Len687_OG5_140446	Pl_rh_cmer_CMI038C_OG5_140446	53.3	229	102	4	4	227	62	290	1.8e-60	231.9

015203016_Contig_1860_Len954_OG5_133535	Ba_pd_gsul_NP954240_OG5_133535	23.1	303	194	9	12	294	10	293	8.4e-13	73.9

015204676_Contig_2291_Len807_OG5_126801	Am_di_Acas_Contig9136length825_OG5_126801	40.1	267	158	2	4	268	5	271	7.1e-48	190.3

015202847_Contig_2936_Len594_OG5_128902	Ba_cy_syne_NP896177_OG5_128902	63.1	157	54	1	1	157	1	153	1.6e-52	205.3

015205567_Contig_1168_Len1254_OG5_153500	Ba_de_drad_NP295943_OG5_153500	51.6	190	91	1	1	189	1	190	4.2e-52	204.9

