012162910_Contig_668_Len1836_OG5_146982	Op_ch_mbre_gw1.4.53.1_OG5_146982	49.3	450	211	6	155	601	1	436	3e-115	415.2

012162832_Contig_3095_Len852_OG5_130716	Ba_cy_syne_NP897347_OG5_130716	53.0	281	125	4	3	279	2	279	7.4e-77	286.6

012163101_Contig_1523_Len1299_OG5_141288	Sr_ci_Scer_OMJ78299Contig5863Len1761_OG5_141288	26.3	376	242	5	5	348	213	585	4.1e-26	118.6

012163584_Contig_1555_Len1284_OG5_181189	Pl_rh_cmer_CMM016C_OG5_181189	41.3	450	232	9	1	426	109	550	1.7e-77	289.3

010468727_Contig_3435_Len777_OG5_130466	Pl_rh_Gsul_005704151Contig4117Len939_OG5_130466	66.1	257	86	1	1	257	52	307	6.9e-93	339.7

012166116_Contig_3865_Len690_OG5_135214	Ba_pg_ecol_AP000685_OG5_135214	31.1	132	88	2	91	222	35	163	2.8e-13	75.1

012164796_Contig_6007_Len342_OG5_133082	Ba_cy_syne_NP898371_OG5_133082	40.2	102	59	1	14	113	6	107	4e-13	73.6

012164121_Contig_659_Len1854_OG5_126655	Op_fu_ncra_NCU04566T0_OG5_126655	23.1	476	306	20	24	463	76	527	2.9e-20	99.8

012161876_Contig_2619_Len957_OG5_130714	Pl_gr_ppat_estExtGenewise1.C340313_OG5_130714	41.1	316	183	2	4	316	257	572	3.6e-65	247.3

012165250_Contig_3633_Len735_OG5_127670	Ba_pg_cbur_NP819391_OG5_127670	37.1	202	126	1	1	202	8	208	1.3e-32	139.4

012161730_Contig_2103_Len1104_OG5_136231	Ba_th_tmar_NP228660_OG5_136231	27.5	356	193	11	4	347	14	316	2e-21	102.8

012161615_Contig_178_Len3012_OG5_141261	Op_me_cbri_WBGene00027069_OG5_141261	30.2	341	186	14	700	1001	38	365	6.6e-35	149.1

012162566_Contig_1443_Len1323_OG5_128063	Ba_cy_syne_NP896804_OG5_128063	56.0	436	185	2	5	440	7	435	3.6e-131	467.6

012166102_Contig_2253_Len1062_OG5_127264	Ba_cy_syne_NP897886_OG5_127264	34.8	264	124	7	5	252	11	242	9.4e-37	153.7

010477216_Contig_4522_Len564_OG5_157649	Pl_gr_rcom_30198.m000881_OG5_157649	32.1	106	68	2	83	185	8	112	2.3e-13	75.1

012160733_Contig_153_Len3135_OG5_127223	Sr_rh_Rfil_Contig12515length1026_OG5_127223	29.4	282	198	1	761	1042	61	341	1.4e-40	167.9

