040010123_Contig_1621_Len798_OG5_139530	Pl_gr_crei_151387_OG5_139530	33.3	264	164	6	2	255	28	289	3.1e-32	138.3

006279035_Contig_1783_Len744_OG5_156675	Ba_pa_bsui_NP698105_OG5_156675	33.9	242	146	3	5	241	14	246	4.5e-30	131.0

050784593_Contig_237_Len1941_OG5_127775	Pl_gr_ppat_egw1.4.50.1_OG5_127775	68.6	628	195	1	20	645	23	650	3.4e-258	890.2

040008557_Contig_882_Len1185_OG5_140291	Pl_rh_Gsul_005707954Contig3198Len1146_OG5_140291	33.7	359	220	7	36	392	35	377	7.9e-48	190.7

040008897_Contig_57_Len3108_OG5_126723	Ba_pg_cbur_NP819828_OG5_126723	53.3	559	246	5	7	564	1	545	3.3e-183	641.7

006276193_Contig_584_Len1416_OG5_131113	Ba_pg_sent_NP458598_OG5_131113	24.7	486	305	14	5	466	2	450	6.8e-35	147.9

006278853_Contig_1127_Len1047_OG5_126928	Ba_pl_rbal_NP866984_OG5_126928	32.3	356	220	6	1	348	1	343	7.8e-44	177.2

006277121_Contig_1012_Len1107_OG5_132448	Za_cr_ihos_YP001435319_OG5_132448	36.6	183	103	3	190	361	135	315	5e-28	124.8

006275869_Contig_363_Len1647_OG5_129533	Ba_cy_syne_NP896932_OG5_129533	26.6	527	341	12	11	521	16	512	3.8e-48	192.2

006278768_Contig_741_Len1284_OG5_127093	Ba_pd_wsuc_NP906521_OG5_127093	23.1	428	288	12	35	424	36	460	3.8e-24	112.1

006276549_Contig_2364_Len489_OG5_130616	Ba_pd_gsul_NP954407_OG5_130616	61.0	154	60	0	5	158	1	154	6.4e-49	193.0

006275810_Contig_539_Len1461_OG5_131329	Ba_pd_gsul_NP954457_OG5_131329	30.7	466	295	14	31	484	60	509	5.3e-54	211.5

006276283_Contig_213_Len2019_OG5_134495	Ba_fc_cper_YP696453_OG5_134495	31.3	335	186	12	240	550	6	320	2.2e-26	120.2

006276617_Contig_979_Len1128_OG5_162791	Ba_cy_syne_NP896756_OG5_162791	52.0	379	169	5	1	371	1	374	9e-107	386.3

006278249_Contig_1648_Len789_OG5_128139	Ba_pl_rbal_NP870115_OG5_128139	32.7	226	143	4	19	240	35	255	1.1e-24	113.2

